,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cdh2,3.63E-08,-0.06422991,0.554,0.519,0.000910148
Phyhipl,3.59E-19,-0.063692564,0.38,0.326,8.99E-15
Aco2,7.78E-14,-0.063662379,0.285,0.249,1.95E-09
Dock1,6.95E-13,-0.062981533,0.642,0.592,1.74E-08
Foxn3,1.37E-12,-0.062967089,0.499,0.451,3.42E-08
Lrp1,1.17E-13,-0.062710919,0.352,0.31,2.92E-09
Mad1l1,0.082299012,-0.06246234,0.272,0.271,1
Lrig1,7.67E-09,-0.062396613,0.38,0.347,0.000191996
Chka,4.14E-13,-0.062360318,0.286,0.249,1.04E-08
Kif21a,3.30E-14,-0.062224176,0.412,0.362,8.27E-10
Peak1,1.60E-10,-0.062205947,0.308,0.278,4.00E-06
Fto,1.45E-09,-0.061636703,0.41,0.384,3.64E-05
Usp9x,5.84E-14,-0.061576538,0.276,0.241,1.46E-09
Zfp638,5.17E-15,-0.061467524,0.371,0.33,1.29E-10
Acss1,1.65E-11,-0.061444551,0.492,0.449,4.13E-07
Anks1,6.90E-11,-0.06137737,0.263,0.235,1.73E-06
Adk,2.67E-07,-0.061008914,0.753,0.717,0.006694996
Dip2c,1.72E-10,-0.060961799,0.416,0.38,4.31E-06
Pnpla7,7.81E-10,-0.060781429,0.491,0.455,1.95E-05
Nedd4l,4.70E-08,-0.059848893,0.399,0.372,0.001178143
Ap3b1,5.99E-10,-0.059810502,0.273,0.247,1.50E-05
Vps13d,1.23E-10,-0.059652019,0.332,0.299,3.08E-06
4930402H24Rik,2.37E-12,-0.059106242,0.776,0.721,5.93E-08
Son,6.69E-06,-0.058631016,0.954,0.927,0.167626844
Ktn1,5.58E-10,-0.058299524,0.343,0.31,1.40E-05
Slc9a9,1.15E-11,-0.058232964,0.407,0.369,2.88E-07
Stk3,1.91E-11,-0.058136159,0.293,0.263,4.79E-07
Dip2b,4.84E-11,-0.058094565,0.369,0.335,1.21E-06
Chd2,2.21E-09,-0.057330798,0.392,0.357,5.55E-05
Itch,2.90E-15,-0.057313356,0.308,0.267,7.27E-11
Nr3c1,4.27E-10,-0.057228289,0.283,0.255,1.07E-05
Huwe1,5.65E-10,-0.057080235,0.385,0.348,1.41E-05
Susd6,1.09E-12,-0.05684883,0.269,0.234,2.73E-08
Map2,5.16E-12,-0.056781063,0.617,0.563,1.29E-07
Cdk8,2.35E-13,-0.056707395,0.346,0.298,5.88E-09
Srek1,1.68E-09,-0.056372316,0.309,0.279,4.20E-05
Notch2,2.71E-11,-0.056271725,0.271,0.241,6.79E-07
Fam193a,2.43E-11,-0.055919741,0.346,0.309,6.07E-07
Nlk,1.50E-09,-0.05570076,0.258,0.232,3.75E-05
Ubr2,2.09E-14,-0.055603242,0.279,0.243,5.23E-10
Scg3,1.89E-09,-0.055457218,0.372,0.34,4.74E-05
Myo6,5.74E-07,-0.055166255,0.732,0.694,0.014385638
Plxdc2,0.000411101,-0.055102028,0.27,0.259,1
Lncpint,4.08E-07,-0.055037441,0.69,0.648,0.010220808
Fam168a,9.01E-15,-0.055017335,0.307,0.268,2.26E-10
Camk2g,6.04E-11,-0.054393731,0.58,0.527,1.51E-06
Gm40578,2.18E-08,-0.053867632,0.308,0.281,0.000544928
Cdkal1,7.78E-16,-0.053194253,0.385,0.331,1.95E-11
Lrp4,1.95E-07,-0.052989484,0.254,0.23,0.004873175
Foxo1,1.97E-11,-0.052920266,0.341,0.299,4.93E-07
Arhgap26,6.48E-06,-0.052773184,0.607,0.577,0.162351469
Vps13a,0.002669278,-0.052661946,0.421,0.414,1
Utrn,3.97E-12,-0.052583113,0.519,0.469,9.93E-08
Slc6a1,3.82E-10,-0.052536076,0.439,0.404,9.58E-06
Taok1,1.99E-12,-0.052432713,0.263,0.228,4.99E-08
Ppp1r12a,1.90E-10,-0.052266922,0.344,0.312,4.77E-06
Luc7l2,1.53E-07,-0.052224646,0.606,0.564,0.003824262
Ppp3ca,9.43E-06,-0.052082842,0.625,0.591,0.23606751
Zfp148,4.86E-09,-0.051946896,0.263,0.242,0.000121791
Magi1,6.77E-11,-0.051656042,0.355,0.317,1.70E-06
Egfr,1.35E-11,-0.051462928,0.432,0.385,3.38E-07
Xylt1,1.22E-07,-0.051071098,0.591,0.553,0.00305613
Gsap,1.03E-06,-0.050898751,0.384,0.36,0.025746912
Gsk3b,6.89E-13,-0.050622994,0.414,0.372,1.73E-08
Herc1,8.96E-11,-0.049834869,0.346,0.305,2.24E-06
Pds5a,1.65E-15,-0.049334925,0.254,0.21,4.12E-11
Wasf3,5.54E-09,-0.049111316,0.47,0.435,0.000138798
Usp54,9.33E-13,-0.04905234,0.283,0.245,2.34E-08
Rock1,3.26E-13,-0.048567911,0.325,0.287,8.17E-09
Pax6,8.30E-07,-0.047323844,0.256,0.237,0.020788436
Smg1,7.30E-11,-0.047270566,0.253,0.221,1.83E-06
Atad2b,2.61E-13,-0.047044694,0.354,0.309,6.55E-09
Fbxw11,1.77E-10,-0.046959045,0.254,0.226,4.44E-06
Nme7,1.01E-17,-0.04692201,0.311,0.265,2.54E-13
Fgd6,1.15E-09,-0.046428531,0.428,0.392,2.89E-05
Senp6,1.54E-12,-0.046337323,0.277,0.241,3.86E-08
Nol4,1.39E-09,-0.046281461,0.484,0.436,3.48E-05
Hnrnpa3,1.57E-09,-0.046182314,0.276,0.249,3.93E-05
Tanc2,3.95E-09,-0.045928234,0.322,0.287,9.90E-05
Ahcyl1,2.93E-12,-0.04585937,0.582,0.531,7.35E-08
Phip,2.53E-05,-0.045581608,0.306,0.282,0.63448981
Grina,1.34E-14,-0.04537178,0.335,0.29,3.36E-10
Sorcs2,5.33E-10,-0.045219076,0.313,0.279,1.33E-05
Fubp1,6.80E-11,-0.045210898,0.264,0.232,1.70E-06
Clasp1,6.82E-11,-0.044934527,0.366,0.331,1.71E-06
Hip1,6.88E-11,-0.044910137,0.357,0.315,1.72E-06
Sycp2,8.09E-07,-0.044632993,0.329,0.308,0.020270649
Pcdh11x,3.24E-09,-0.044118413,0.359,0.322,8.11E-05
Clk4,1.42E-13,-0.043400109,0.27,0.231,3.56E-09
Tmod2,1.75E-10,-0.043235224,0.344,0.305,4.39E-06
Ctso,8.71E-13,-0.043100567,0.265,0.226,2.18E-08
Slc25a3,1.07E-09,-0.04212441,0.271,0.24,2.68E-05
Fth1,4.93E-12,-0.041866285,0.294,0.252,1.24E-07
Myo9a,6.15E-10,-0.041549442,0.279,0.246,1.54E-05
Arhgap12,1.60E-11,-0.041240731,0.267,0.231,4.01E-07
Bach2,7.98E-10,-0.04118787,0.489,0.448,2.00E-05
Kmt2c,4.77E-09,-0.040461741,0.509,0.471,0.000119525
Ncoa1,1.11E-10,-0.040269684,0.662,0.612,2.78E-06
Ptprm,9.28E-09,-0.040263364,0.473,0.433,0.000232474
Rbm39,4.57E-12,-0.039748712,0.638,0.577,1.15E-07
Atrx,1.95E-10,-0.03949183,0.368,0.323,4.89E-06
Washc2,9.10E-07,-0.039204322,0.252,0.23,0.02278093
Zhx2,4.77E-14,-0.039117925,0.371,0.324,1.20E-09
Itpkb,9.49E-11,-0.038969947,0.289,0.255,2.38E-06
Zfp407,5.88E-07,-0.038881166,0.27,0.247,0.014723665
Gpm6b,0.000224374,-0.03881131,0.886,0.861,1
Hdac8,9.94E-05,-0.038803425,0.807,0.778,1
Erc1,8.58E-13,-0.038769746,0.342,0.295,2.15E-08
Arrb1,1.07E-08,-0.038662757,0.269,0.245,0.000269058
Scaper,3.17E-07,-0.038562896,0.402,0.371,0.007938496
Ambra1,3.84E-11,-0.038033122,0.393,0.353,9.61E-07
Mib1,9.75E-07,-0.037661523,0.275,0.25,0.024426409
Chst11,1.35E-10,-0.03764167,0.26,0.228,3.38E-06
Cul1,5.16E-17,-0.037299027,0.256,0.213,1.29E-12
Atxn10,2.00E-09,-0.03725202,0.269,0.238,5.00E-05
Gjb6,3.77E-08,-0.037168596,0.271,0.246,0.000944524
Sik3,4.59E-06,-0.037010203,0.694,0.659,0.114978034
Arid4a,3.08E-12,-0.036955788,0.25,0.216,7.71E-08
Zmym4,2.01E-11,-0.036888674,0.345,0.302,5.02E-07
Pde4b,3.18E-06,-0.036857035,0.495,0.469,0.079667904
Kif1b,8.23E-12,-0.036650215,0.7,0.64,2.06E-07
Jak1,2.01E-13,-0.036646539,0.257,0.22,5.02E-09
Pygb,7.46E-11,-0.036605409,0.501,0.454,1.87E-06
Large1,3.68E-11,-0.036532932,0.378,0.329,9.22E-07
Magi2,0.436584254,-0.036318177,0.915,0.911,1
Sox5,2.43E-08,-0.036079801,0.629,0.585,0.000609633
Abr,5.48E-11,-0.035976798,0.542,0.49,1.37E-06
Tbl1x,8.76E-12,-0.035807439,0.322,0.282,2.19E-07
Asrgl1,7.08E-14,-0.035515151,0.49,0.436,1.77E-09
Aff4,2.24E-12,-0.035310658,0.261,0.224,5.60E-08
Pcsk6,2.05E-06,-0.035161745,0.292,0.269,0.051213619
Fnbp1,2.18E-09,-0.035136656,0.708,0.658,5.46E-05
1110051M20Rik,7.42E-07,-0.03493549,0.44,0.411,0.018578196
Lonp2,2.91E-10,-0.034505338,0.295,0.262,7.28E-06
Lims1,1.56E-10,-0.034143052,0.319,0.285,3.90E-06
Srgap2,1.83E-12,-0.033999771,0.382,0.333,4.58E-08
Ephb1,0.000202969,-0.033954348,0.357,0.331,1
Cpeb1,8.75E-10,-0.03358296,0.27,0.236,2.19E-05
Agmo,5.14E-06,-0.033525202,0.384,0.351,0.128695846
Cspp1,1.99E-09,-0.033451965,0.402,0.36,4.97E-05
Macf1,0.05583979,-0.03313536,0.944,0.93,1
Kdm5b,3.59E-13,-0.03293733,0.252,0.212,8.99E-09
Mgll,2.40E-10,-0.032791119,0.446,0.401,6.01E-06
Akap9,1.05E-17,-0.032682538,0.329,0.282,2.64E-13
Trpm7,2.41E-14,-0.032580387,0.385,0.333,6.03E-10
Mgea5,3.65E-11,-0.032438671,0.274,0.235,9.15E-07
Negr1,0.00253487,-0.032421082,0.84,0.812,1
Cux1,5.71E-12,-0.03220129,0.305,0.264,1.43E-07
Btbd9,1.69E-11,-0.032135058,0.342,0.298,4.23E-07
Ptpra,2.85E-14,-0.031725142,0.36,0.31,7.13E-10
Kat6b,6.30E-12,-0.031460833,0.358,0.316,1.58E-07
Adgrl3,0.002439608,-0.031400434,0.839,0.818,1
Rbfox2,2.36E-08,-0.031371311,0.346,0.306,0.00059148
Wwtr1,4.00E-11,-0.031245079,0.325,0.283,1.00E-06
Chd7,4.13E-11,-0.030796206,0.308,0.269,1.03E-06
Lnpep,8.41E-09,-0.030022074,0.295,0.266,0.000210711
Csnk1a1,1.55E-17,-0.029994829,0.366,0.309,3.88E-13
Fryl,2.20E-13,-0.029873111,0.292,0.249,5.50E-09
Ctdspl,4.85E-11,-0.029824117,0.318,0.275,1.22E-06
Clasp2,2.36E-11,-0.02962094,0.625,0.567,5.90E-07
Pik3c2a,4.56E-06,-0.029452991,0.304,0.277,0.114177769
Lpp,1.53E-09,-0.029443309,0.538,0.494,3.83E-05
Xrn1,2.79E-13,-0.029417493,0.304,0.263,6.99E-09
Abcc5,3.52E-12,-0.029193137,0.264,0.228,8.82E-08
Lamp2,3.00E-17,-0.029091391,0.316,0.264,7.50E-13
Fam172a,9.52E-14,-0.028749991,0.527,0.466,2.38E-09
Mark3,7.06E-10,-0.028408101,0.443,0.404,1.77E-05
Kdm6a,2.68E-15,-0.028092092,0.256,0.213,6.70E-11
Epb41l2,7.11E-16,-0.027639252,0.361,0.313,1.78E-11
Gpd2,1.46E-14,-0.027621926,0.304,0.253,3.65E-10
Eda,1.11E-07,-0.027500626,0.266,0.234,0.002783645
Wdr17,0.001258438,-0.027298858,0.994,0.991,1
Trip12,3.15E-09,-0.027255449,0.39,0.352,7.89E-05
Tnrc18,4.62E-10,-0.026957557,0.28,0.245,1.16E-05
Ash1l,4.66E-15,-0.026821865,0.438,0.384,1.17E-10
Mast4,9.09E-16,-0.026813455,0.485,0.417,2.28E-11
Fus,7.90E-10,-0.026610247,0.405,0.365,1.98E-05
Rgl1,9.53E-13,-0.026187817,0.364,0.312,2.39E-08
Trak1,1.80E-11,-0.025951471,0.325,0.285,4.51E-07
Mbnl2,9.74E-11,-0.025780332,0.464,0.414,2.44E-06
Ablim1,4.46E-09,-0.02576465,0.325,0.284,0.000111626
Asph,4.64E-11,-0.025413005,0.29,0.251,1.16E-06
Pum1,1.17E-10,-0.025230853,0.26,0.226,2.92E-06
Babam2,1.31E-13,-0.025175419,0.3,0.256,3.28E-09
Arhgap32,4.17E-10,-0.024833681,0.288,0.251,1.04E-05
Klf12,1.20E-09,-0.0244912,0.624,0.571,3.00E-05
Acyp2,7.78E-10,-0.024389735,0.322,0.283,1.95E-05
Prex1,2.68E-09,-0.023945189,0.252,0.22,6.72E-05
Bmp2k,7.58E-12,-0.023934091,0.346,0.3,1.90E-07
Zfand6,1.73E-10,-0.023872226,0.262,0.23,4.33E-06
Nsmce2,1.91E-12,-0.023771606,0.309,0.267,4.78E-08
Arnt2,6.11E-14,-0.023216477,0.399,0.345,1.53E-09
Fgf1,2.86E-06,-0.023126896,0.27,0.248,0.071571023
Ank,2.67E-15,-0.022924402,0.28,0.231,6.68E-11
Arid4b,6.46E-10,-0.022505616,0.301,0.265,1.62E-05
Dmxl1,6.19E-11,-0.022056418,0.337,0.292,1.55E-06
Celrr,7.08E-11,-0.021806907,0.292,0.256,1.77E-06
Kdm4c,1.90E-11,-0.02150667,0.283,0.247,4.76E-07
Pias2,2.80E-07,-0.021305581,0.26,0.234,0.007020242
Myo18a,7.70E-14,-0.021212087,0.361,0.31,1.93E-09
Srrm1,4.29E-11,-0.021082339,0.251,0.211,1.07E-06
Exoc4,1.76E-08,-0.020951786,0.598,0.554,0.000441128
Thoc2,4.10E-09,-0.020777886,0.291,0.257,0.000102635
Ldhb,8.73E-15,-0.02075438,0.254,0.21,2.19E-10
Phf3,2.24E-12,-0.020736265,0.278,0.24,5.61E-08
Glul,1.82E-08,-0.02033556,0.649,0.595,0.00045455
Peli2,7.92E-12,-0.020023486,0.338,0.294,1.98E-07
Dis3l2,4.30E-13,-0.019980209,0.267,0.226,1.08E-08
Ncor1,3.50E-09,-0.019953077,0.465,0.419,8.76E-05
Tsc22d4,1.30E-06,-0.019623216,0.348,0.322,0.032549656
Hook3,4.60E-06,-0.019619188,0.252,0.228,0.115197507
Lrba,2.80E-09,-0.019276298,0.398,0.356,7.02E-05
Soga3,1.65E-13,-0.019249458,0.289,0.243,4.13E-09
Mfap3l,2.26E-11,-0.019235339,0.275,0.235,5.67E-07
Arhgap31,9.82E-06,-0.018090431,0.263,0.237,0.245892425
Fam228b,9.65E-11,-0.017687911,0.309,0.266,2.42E-06
E130307A14Rik,4.57E-09,-0.017278996,0.327,0.284,0.000114492
Apba2,1.83E-09,-0.017278743,0.416,0.374,4.59E-05
Pcca,4.91E-12,-0.017016698,0.36,0.312,1.23E-07
Meis2,4.73E-05,-0.016903525,0.431,0.397,1
Tjp2,1.77E-10,-0.016598425,0.255,0.222,4.43E-06
Rab11fip2,1.74E-19,-0.016222437,0.313,0.252,4.35E-15
Add1,4.55E-11,-0.016082317,0.302,0.261,1.14E-06
Acsbg1,4.48E-12,-0.015858631,0.433,0.386,1.12E-07
Fcho2,3.82E-07,-0.015112257,0.273,0.245,0.009573041
Limch1,1.99E-08,-0.015035646,0.543,0.496,0.000498084
Nt5c2,1.43E-11,-0.014815263,0.423,0.373,3.58E-07
Asxl2,2.02E-10,-0.014470186,0.284,0.246,5.05E-06
Sfpq,2.82E-12,-0.014366569,0.371,0.322,7.06E-08
Eml6,6.69E-09,-0.014055165,0.325,0.281,0.000167454
Etnk1,8.62E-10,-0.014016633,0.268,0.23,2.16E-05
Rab2a,2.61E-13,-0.01398232,0.276,0.233,6.54E-09
Hnrnpu,8.76E-15,-0.013068848,0.333,0.277,2.19E-10
Epc1,3.83E-13,-0.013065011,0.381,0.331,9.60E-09
Cyfip1,9.70E-12,-0.013018582,0.286,0.243,2.43E-07
Astn1,1.34E-11,-0.013006764,0.528,0.473,3.36E-07
Iqsec1,3.16E-10,-0.012989695,0.279,0.24,7.92E-06
Ehmt1,9.87E-17,-0.012420103,0.337,0.278,2.47E-12
Igsf8,2.20E-14,-0.012168078,0.475,0.416,5.51E-10
Rab10,2.30E-11,-0.012164861,0.355,0.308,5.76E-07
Arglu1,1.85E-11,-0.01159597,0.625,0.565,4.62E-07
Arhgap5,8.56E-07,-0.01116661,0.754,0.706,0.021440789
Rev3l,1.60E-11,-0.010900197,0.374,0.331,4.01E-07
Braf,2.66E-08,-0.010884882,0.289,0.255,0.000665215
Gria1,0.331766754,-0.010709275,0.266,0.247,1
Ranbp9,3.61E-13,-0.010638016,0.272,0.227,9.05E-09
Ppp6r3,3.74E-17,-0.010482128,0.295,0.241,9.36E-13
Cog5,2.10E-06,-0.010439987,0.378,0.345,0.052642376
Nrf1,4.96E-10,-0.009940267,0.393,0.352,1.24E-05
Ndrg2,1.42E-07,-0.009873568,0.544,0.501,0.003552911
Znrf3,2.81E-14,-0.009824088,0.477,0.413,7.04E-10
Map4,9.42E-17,-0.009722266,0.475,0.405,2.36E-12
Nipbl,8.30E-12,-0.009304588,0.473,0.419,2.08E-07
Rbm25,4.34E-12,-0.009086868,0.388,0.337,1.09E-07
Srgap3,6.76E-10,-0.008945089,0.541,0.486,1.69E-05
Hnrnpm,5.25E-14,-0.008888493,0.332,0.28,1.31E-09
Rab30,2.76E-12,-0.008723871,0.372,0.322,6.92E-08
Slc25a12,4.80E-10,-0.007900479,0.276,0.239,1.20E-05
Celf1,1.67E-10,-0.007817438,0.333,0.291,4.18E-06
Gm47167,0.000199488,-0.007523415,0.263,0.242,1
Smg6,1.32E-10,-0.00737965,0.339,0.294,3.31E-06
Birc6,3.75E-10,-0.00737321,0.369,0.324,9.40E-06
Mapkap1,2.92E-10,-0.006521943,0.269,0.228,7.32E-06
Gm26518,2.42E-05,-0.006333051,0.298,0.268,0.60727785
C130071C03Rik,3.23E-09,-0.005407267,0.639,0.584,8.08E-05
Prodh,3.80E-15,-0.005303573,0.267,0.218,9.53E-11
Ntsr2,2.27E-09,-0.005142724,0.431,0.384,5.69E-05
Specc1,8.89E-11,-0.004713297,0.312,0.27,2.23E-06
Pantr1,3.66E-11,-0.004645039,0.272,0.231,9.17E-07
Pcbp2,1.01E-07,-0.004623028,0.257,0.225,0.002540149
Nebl,0.003347891,-0.004285199,0.762,0.732,1
Dnajc1,1.13E-09,-0.003179686,0.425,0.375,2.83E-05
Camta1,2.23E-13,-0.002672701,0.285,0.231,5.59E-09
Rere,6.44E-09,-0.002339653,0.577,0.52,0.00016124
Ocrl,9.50E-16,-0.00160086,0.267,0.21,2.38E-11
Cntn1,2.90E-08,-0.001537005,0.444,0.389,0.000726675
Mcu,5.83E-09,-0.001174941,0.37,0.326,0.00014596
Mmd2,2.85E-09,-0.001037924,0.492,0.442,7.14E-05
St6gal1,5.41E-15,-0.000949781,0.298,0.247,1.36E-10
Arhgef26,7.61E-12,-0.000896704,0.611,0.544,1.91E-07
Ggnbp2,9.35E-14,-0.000488012,0.264,0.217,2.34E-09
Nr2c2,1.96E-08,-6.16E-06,0.251,0.218,0.000489859
Rtn1,2.63E-17,0.000138516,0.257,0.195,6.58E-13
Zfp532,5.17E-08,0.000352722,0.257,0.226,0.001293822
Atxn7,1.65E-09,0.00103582,0.321,0.277,4.12E-05
Lrch3,1.12E-18,0.001079778,0.338,0.273,2.80E-14
Wac,6.95E-13,0.001426116,0.318,0.265,1.74E-08
Pbrm1,4.21E-12,0.001627719,0.268,0.225,1.05E-07
Gldc,3.83E-14,0.001950254,0.385,0.319,9.58E-10
Nr1d2,2.61E-13,0.00224949,0.293,0.247,6.53E-09
Vwa8,1.38E-09,0.002982126,0.366,0.323,3.46E-05
Mcc,9.72E-13,0.003023727,0.513,0.448,2.44E-08
Fat3,2.01E-14,0.003234094,0.522,0.444,5.03E-10
Rtn4,2.11E-13,0.00332599,0.308,0.256,5.28E-09
Fgd4,2.61E-16,0.003380998,0.395,0.331,6.55E-12
Mark2,2.32E-11,0.003424172,0.26,0.217,5.82E-07
Pdlim5,1.19E-16,0.00393223,0.43,0.359,2.97E-12
Astn2,2.58E-09,0.004029777,0.613,0.55,6.45E-05
Fgfr1,1.31E-09,0.004122516,0.5,0.442,3.28E-05
Sumo1,3.95E-09,0.004782446,0.525,0.469,9.89E-05
Nav2,4.20E-05,0.004798437,0.462,0.429,1
Rgs20,0.000142647,0.004861315,0.861,0.822,1
Soat1,3.97E-09,0.005232084,0.297,0.259,9.93E-05
Mid1,3.95E-14,0.005498827,0.335,0.279,9.89E-10
Tom1l2,1.12E-07,0.00588123,0.431,0.386,0.002808735
Dnmt3a,1.71E-08,0.006161,0.301,0.264,0.000427976
Gm37679,3.97E-06,0.006367754,0.375,0.345,0.099521544
Rsf1,9.54E-11,0.006838401,0.286,0.246,2.39E-06
Btbd7,1.58E-10,0.006933466,0.298,0.252,3.97E-06
Gramd3,5.73E-12,0.00719141,0.436,0.379,1.44E-07
Shc3,1.49E-10,0.007376721,0.341,0.291,3.73E-06
Rnf216,3.58E-14,0.007388206,0.255,0.206,8.97E-10
Nr3c2,4.77E-06,0.007669725,0.567,0.525,0.119447808
Alcam,2.15E-09,0.007905159,0.476,0.421,5.39E-05
Rbm26,8.79E-15,0.008251665,0.446,0.38,2.20E-10
Pou2f1,5.53E-15,0.008376439,0.421,0.356,1.38E-10
A830082K12Rik,3.06E-12,0.008567937,0.322,0.271,7.66E-08
Zfand3,2.22E-10,0.008927667,0.384,0.336,5.55E-06
Akt3,2.53E-07,0.008962624,0.528,0.476,0.006346682
Zfp280d,1.05E-14,0.009135081,0.27,0.22,2.63E-10
Sesn1,1.59E-12,0.009364886,0.257,0.213,3.97E-08
Chd9,9.89E-06,0.009407981,0.682,0.635,0.247745866
Pias1,1.18E-13,0.009531663,0.386,0.33,2.96E-09
Zcchc7,1.85E-08,0.009557611,0.561,0.505,0.000463251
Zfhx3,4.91E-12,0.010177924,0.259,0.205,1.23E-07
Aff1,1.22E-11,0.010741136,0.317,0.269,3.06E-07
Csrp1,1.48E-11,0.011001627,0.294,0.248,3.71E-07
Gnao1,6.16E-07,0.011013255,0.875,0.826,0.01543738
Nfyc,1.60E-13,0.011231508,0.322,0.267,4.02E-09
A230057D06Rik,1.20E-12,0.011234649,0.315,0.259,3.00E-08
Auts2,0.021435458,0.011240308,0.8,0.768,1
Insr,1.88E-13,0.011259909,0.294,0.246,4.70E-09
Aldh1l1,7.94E-14,0.012127224,0.268,0.218,1.99E-09
Slc27a1,2.78E-08,0.012233173,0.488,0.44,0.000696946
Caskin1,3.06E-08,0.01297454,0.274,0.238,0.00076638
4930488L21Rik,4.04E-15,0.013353357,0.444,0.377,1.01E-10
Atxn2,5.19E-13,0.013358875,0.331,0.278,1.30E-08
Paqr8,1.23E-10,0.013418065,0.704,0.631,3.08E-06
Mier1,1.26E-13,0.013680947,0.261,0.214,3.15E-09
Mpp6,1.07E-08,0.013818054,0.359,0.311,0.000267724
Hmgn3,1.67E-15,0.013902474,0.25,0.2,4.17E-11
Pitpnc1,0.161419157,0.013957932,0.908,0.893,1
Wnk2,3.42E-07,0.014009794,0.39,0.345,0.008557264
Itgav,3.66E-13,0.014124364,0.262,0.21,9.16E-09
Jmjd1c,6.92E-12,0.014160035,0.454,0.392,1.73E-07
Ralgps1,1.38E-09,0.014664961,0.258,0.216,3.46E-05
Fam171b,5.87E-14,0.014691274,0.333,0.276,1.47E-09
Itgb8,3.74E-10,0.014730572,0.27,0.227,9.37E-06
Pi4ka,1.54E-07,0.01535613,0.26,0.221,0.003851013
Zfp521,4.54E-08,0.015503106,0.461,0.412,0.001138124
Atxn7l1,1.19E-09,0.015886742,0.276,0.233,2.98E-05
Ube2k,1.06E-12,0.015945262,0.291,0.241,2.64E-08
Acin1,8.69E-12,0.01614721,0.316,0.265,2.18E-07
Prkce,6.79E-08,0.016707334,0.349,0.304,0.001699726
Gnb1,1.73E-05,0.016750361,0.265,0.234,0.432179488
Kmt2e,1.03E-11,0.017001,0.388,0.332,2.57E-07
App,3.63E-10,0.017137575,0.25,0.2,9.10E-06
Fbxo11,1.19E-08,0.017292037,0.255,0.215,0.000297882
Brd9,8.98E-06,0.017987525,0.303,0.264,0.225006784
Sparcl1,0.000400108,0.01841415,0.838,0.801,1
Kcnip3,8.53E-11,0.018441688,0.266,0.218,2.14E-06
Pde8b,9.68E-07,0.018682396,0.578,0.531,0.024234312
Rbm6,5.16E-12,0.018693099,0.38,0.325,1.29E-07
Psme4,3.12E-11,0.019317775,0.338,0.284,7.81E-07
Ankrd11,1.31E-11,0.01984749,0.471,0.408,3.28E-07
Zfpm2,6.05E-09,0.019864962,0.639,0.577,0.000151629
Hif3a,3.38E-13,0.019933924,0.267,0.217,8.48E-09
Fchsd2,1.74E-08,0.019949889,0.439,0.386,0.000435941
Adam23,1.74E-10,0.020050947,0.463,0.401,4.35E-06
Crebrf,1.00E-10,0.020055744,0.254,0.21,2.52E-06
Lix1,1.59E-08,0.020334699,0.364,0.32,0.000398238
Cry2,3.68E-14,0.020341888,0.26,0.209,9.22E-10
Cdk14,5.45E-09,0.020647307,0.393,0.339,0.000136511
Cpq,2.15E-06,0.02116368,0.426,0.382,0.053740629
Pcdh17,3.24E-08,0.021371897,0.295,0.252,0.00081089
Ppp2r5a,1.74E-12,0.022068776,0.381,0.321,4.35E-08
Plcb1,0.011502462,0.022202109,0.87,0.842,1
Mdga2,0.515641128,0.022221108,0.924,0.925,1
Ankhd1,1.83E-06,0.022514341,0.358,0.315,0.045828285
Ptpn4,2.32E-11,0.022568806,0.397,0.34,5.82E-07
Gm11146,0.003592496,0.022580974,0.287,0.268,1
Kalrn,0.000466854,0.022756231,0.46,0.418,1
Samd4,1.24E-08,0.023511471,0.331,0.284,0.000311679
Prrc2c,4.57E-16,0.023830889,0.434,0.363,1.14E-11
Zeb2,2.24E-08,0.023982912,0.483,0.426,0.000560899
Cnot4,3.29E-14,0.024680902,0.402,0.339,8.25E-10
Rftn2,1.83E-08,0.024960958,0.282,0.239,0.000458503
Wnk1,1.96E-10,0.025129554,0.392,0.34,4.91E-06
Gk,4.25E-08,0.025336906,0.252,0.214,0.001064444
Gulp1,1.93E-08,0.026020477,0.285,0.241,0.000483156
Nfix,2.67E-14,0.026320684,0.27,0.215,6.69E-10
Serpine2,9.77E-12,0.027412704,0.372,0.311,2.45E-07
Daam1,1.14E-11,0.027710838,0.445,0.384,2.87E-07
Tle4,1.96E-09,0.027964703,0.519,0.457,4.91E-05
Rasal2,7.99E-09,0.029228197,0.362,0.31,0.000199997
Pan3,4.97E-17,0.029367303,0.385,0.315,1.24E-12
Mbnl1,3.50E-14,0.030231842,0.367,0.302,8.76E-10
Hivep2,1.11E-08,0.03024264,0.425,0.372,0.000278718
Ago3,1.46E-10,0.030303823,0.324,0.274,3.65E-06
Tspan5,5.26E-10,0.03055411,0.264,0.216,1.32E-05
Gria2,6.85E-05,0.030913991,0.863,0.82,1
Zfp644,3.88E-11,0.031048958,0.253,0.208,9.72E-07
Ddhd1,6.02E-07,0.031320139,0.657,0.598,0.015085734
Slc6a11,1.58E-11,0.03157187,0.355,0.295,3.96E-07
Ahcyl2,3.70E-08,0.031604881,0.321,0.273,0.000925979
Mat2a,1.29E-09,0.031627795,0.389,0.333,3.22E-05
Ptprg,1.34E-07,0.031873695,0.426,0.374,0.003350296
Arhgap42,1.21E-12,0.032084493,0.276,0.224,3.03E-08
Zcchc24,5.27E-12,0.032760345,0.27,0.221,1.32E-07
Pag1,6.31E-07,0.032788126,0.278,0.24,0.015807695
