,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Kcnk2,986.3008241,0.250320439,0.148277911,1.641212386,0.100753336,0.329383199
Polr2m,3766.469275,0.250338319,0.147210076,1.645001961,0.099969407,0.328430068
5430419D17Rik,2.583802102,0.250374795,0.155593022,1.187017983,0.235220527,NA
Gm10421,7.184134126,0.250382554,0.185790782,1.343527866,0.179101109,NA
Gm10362,6.013089901,0.250446351,0.186607087,0.906696412,0.364567361,NA
Gm37592,6.991971435,0.250464087,0.180079501,1.531613416,0.12561786,NA
Poc1b,108.4945,0.250482616,0.133353535,1.83817781,0.066036208,0.26996392
Prdx6,4773.484686,0.250534605,0.178644556,1.388231052,0.1650667,0.409900346
Gm2974,18.39069558,0.250551967,0.19476323,1.227976325,0.219455855,NA
Pabpc4,877.8850856,0.250654113,0.148336138,1.625367988,0.104084173,0.334336494
Ctnna1,1381.349012,0.250669378,0.139206614,1.748945441,0.080300451,0.296652933
Plcb2,59.40908072,0.250672053,0.183453134,1.407021684,0.159420959,0.403077208
Gm36543,0.952660844,0.250757982,0.102174584,2.197929766,0.027954111,NA
Cp,190.658541,0.250765251,0.173725352,1.358718262,0.174235883,0.419009632
4930461C15Rik,2.640289534,0.250783295,0.151961353,1.722565698,0.084967092,NA
A930037H05Rik,20.02704042,0.250785424,0.192237686,1.145923638,0.25182675,0.501395028
Fgd2,126.3411629,0.250829904,0.175199321,1.412884011,0.157689831,0.400763651
Cldn5,589.6573827,0.250897764,0.126840766,1.819021537,0.068908144,0.275077554
1700069B07Rik,5.283314007,0.251007645,0.181526008,1.407227578,0.159359916,NA
1700012C14Rik,1.264208604,0.251037138,0.107893666,1.433966216,0.151581904,NA
Col28a1,3.530973945,0.251108082,0.159220294,1.792366093,0.073074342,NA
Tbca,785.9823286,0.251166058,0.160825973,1.457754175,0.144908313,0.385990409
Mrpl33,308.7707308,0.251167631,0.173933459,1.297019108,0.194624612,0.439074316
Gng11,162.4560478,0.25118913,0.165448595,1.438765163,0.15021707,0.391901022
Eef1a1,52153.99443,0.251211587,0.159945965,1.497661301,0.134221271,0.372868525
Ptn,5327.118284,0.251235408,0.16210836,1.473202319,0.14069649,0.380115146
Zfp628,232.8725704,0.251348849,0.124568369,2.019833059,0.043400707,0.230063215
Siglech,255.0383757,0.251383119,0.161591405,1.531489259,0.125648519,0.363365264
Usp54,932.3567147,0.251462499,0.102082487,2.463931956,0.01374222,0.153513009
1700112D23Rik,8.247498541,0.251474621,0.190497845,1.170824456,0.241669345,NA
Ddb2,74.42283073,0.251485674,0.156284366,1.584845606,0.113001418,0.345209263
Dennd4a,792.7408502,0.251566381,0.087740658,2.868164817,0.004128604,0.105314798
Gm6969,12.29432757,0.251762175,0.18727613,1.169405403,0.242240334,NA
Eps15,5822.423531,0.251766736,0.108336878,2.297516899,0.0215893,0.179419984
Id2,1319.477304,0.251775197,0.135687534,1.741234218,0.081642532,0.298743804
Fam114a1,122.7133329,0.251783161,0.169723122,1.407027119,0.159419347,0.403077208
Fcna,5.674728278,0.251803087,0.172720789,1.223572942,0.221113372,NA
Tpt1-ps6,3.187624988,0.251947568,0.152779637,1.863926535,0.062332022,NA
Gm10029,3.040341872,0.251954042,0.157014937,1.816021678,0.069367047,NA
Gm43667,57.42040643,0.252025159,0.190736641,1.228946304,0.219091939,0.465763873
B4galt2,1698.894788,0.252042805,0.169004368,1.417621993,0.156301156,0.399267005
Jag1,149.3192833,0.252130358,0.140904923,1.781323988,0.074859538,0.286904655
Fgf13,4872.999924,0.25215546,0.153133367,1.607121733,0.108027667,0.338218685
Pde3a,83.65251309,0.252234208,0.157280842,1.54145597,0.123205851,0.360189338
Gm5453,4.822367594,0.25224676,0.173997541,1.214551092,0.224537352,NA
Acer3,319.3617268,0.252310869,0.122704938,2.043706572,0.040982544,0.226417333
Gm38948,2.080631695,0.252317254,0.140275567,1.037928287,0.299303443,NA
Hectd2os,11.60312441,0.252351369,0.193647281,1.131238296,0.257954808,NA
Ephx2,377.0744888,0.252377814,0.163242142,1.4871197,0.136983199,0.376078828
Bnc2,7.654435294,0.25239429,0.175462636,1.179132568,0.238345392,NA
Gm11266,60.23601604,0.252422267,0.193906465,1.226729782,0.21992417,0.466491263
Tmsb4x,18777.8083,0.252429423,0.171182706,1.330201157,0.183452003,0.429299034
Acpp,5.154308568,0.252595221,0.167260256,1.726631682,0.084233832,NA
C1qtnf7,14.37884985,0.252642763,0.193724094,1.398328755,0.162014367,NA
Rnf152,121.8145984,0.252654532,0.181108034,1.200946531,0.229771943,0.477584703
Galc,480.6638748,0.252764565,0.118179942,2.099157981,0.035802977,0.214396136
AC158605.1,32.53266237,0.252785335,0.182680205,1.309084177,0.190505838,0.4355812
Colec12,114.210301,0.252797386,0.181726258,1.352970604,0.176065022,0.421247422
Gm36266,5.026432471,0.252916546,0.179644655,1.28259844,0.199632797,NA
Kmt2c,1109.445299,0.252921321,0.100901136,2.508150498,0.012136496,0.148022202
Alms1,125.2187545,0.2529215,0.145064107,1.696109437,0.089865157,0.311590312
Ndufb6,1107.926003,0.252946202,0.174244948,1.299751383,0.193686193,0.438190956
Gm4491,16.70073734,0.25297349,0.194576006,1.205414798,0.228043212,NA
Sdhaf4,338.0191269,0.253055731,0.163064671,1.406355224,0.159618669,0.403233371
Zfp971,145.4195769,0.253082083,0.176846576,1.299034016,0.193932256,0.438190956
Acadl,974.5235651,0.253227263,0.180566918,1.312452219,0.189367598,0.434596279
1300002E11Rik,67.68993351,0.253233005,0.160916678,1.424198686,0.154388965,0.397252025
Gm16240,1.447313432,0.253237816,0.121173759,1.298595653,0.194082731,NA
Gm4204,559.7810618,0.253323912,0.113080626,2.235667374,0.025373568,0.189763174
Impa2,69.92941201,0.253391314,0.166787703,1.441684951,0.149391271,0.390856345
Chad,7.739757131,0.253392839,0.191260541,1.453045425,0.146211142,NA
Ndufb4,1285.371058,0.253404092,0.182866374,1.231819998,0.218016331,0.464616185
Gm5514,6.104249176,0.253530328,0.187727489,1.318981953,0.187175146,NA
Cntln,192.7012044,0.25353036,0.13080661,1.900646951,0.057348271,0.254563357
Tmem254c,34.20368201,0.253588735,0.161733651,1.972145398,0.048593011,0.240134438
Kcnj8,54.34680463,0.253592458,0.17436054,1.387021278,0.165435275,0.410231905
Gm17828,14.49489489,0.25359431,0.189744149,1.164125292,0.24437324,NA
Tlr12,8.564055161,0.253657533,0.185131974,1.63763688,0.101497465,NA
Gm14403,135.4113609,0.253681683,0.184056137,1.211946244,0.225532959,0.47290807
Pradc1,176.6080281,0.253770351,0.114494253,2.207395927,0.027286411,0.195245383
Gm31812,5.03962327,0.25403157,0.171429757,1.592114756,0.111358922,NA
2310043P16Rik,7.582386101,0.254140376,0.183132482,1.190698811,0.233771845,NA
Tmie,92.5831117,0.254161385,0.169223493,1.473208186,0.140694909,0.380115146
D830036C21Rik,10.11093563,0.254165614,0.190208116,1.423238737,0.15466696,NA
Calm1,49282.36564,0.254173178,0.123060857,2.029235546,0.042434305,0.228307691
Bmp8b,1.816849028,0.254175183,0.125479455,1.678805159,0.093190023,NA
Pde1c,185.9912144,0.254272882,0.153487954,1.602262544,0.109097565,0.340055989
Ccdc167,99.65195132,0.254298661,0.156359879,1.53489278,0.124810167,0.36257661
Gm4890,12.18058888,0.254392087,0.194414774,1.06454621,0.287081332,NA
Gm2000,344.7732156,0.254394737,0.181743763,1.254560983,0.209638175,0.456258578
Col27a1,117.2146198,0.254399601,0.17776429,1.348603533,0.177464345,0.422061114
Rpl8,7233.764477,0.254466009,0.156038165,1.56724518,0.117057394,0.351028076
Zfp335,411.9823773,0.254467225,0.122618584,2.049027744,0.040459402,0.224921933
She,76.04056834,0.254541749,0.173340049,1.401805056,0.160973468,0.405126638
Rps18,3884.719919,0.254654776,0.184147195,1.255583701,0.209266944,0.456110975
Stard10,692.2672418,0.254678082,0.143099556,1.739872388,0.081881428,0.299250842
Setbp1,539.239628,0.254698621,0.150734923,1.704074513,0.088367168,0.309389332
Mmp25,6.044803912,0.25475213,0.183275558,0.889445489,0.373763707,NA
Rasgef1a,5517.646076,0.254845467,0.121026789,2.071222587,0.038338,0.220634533
Tpm4,541.8218878,0.254863626,0.166635556,1.403504258,0.160466523,0.404541373
2810408A11Rik,6.352615246,0.254895391,0.175202616,1.135283294,0.25625664,NA
Gm42727,3.594663928,0.25491122,0.145114417,1.519099644,0.128737416,NA
Tph1,18.57165228,0.254914149,0.148377776,1.725139231,0.084502384,NA
Rpl7-ps7,8.032254542,0.254957716,0.183705091,1.096373235,0.272915472,NA
Samd9l,57.18760378,0.254976976,0.182628927,1.444206597,0.14868087,0.39038327
Mir5119,1.548276295,0.255055071,0.123089555,1.563754376,0.117875263,NA
Pnpla7,402.6718397,0.255165431,0.172295759,1.51573943,0.129585253,0.368817642
Wnk3,496.4001778,0.255200855,0.106588238,2.381637179,0.01723587,0.16806113
Ctsh,213.4014618,0.255214138,0.175212492,1.384721748,0.166137567,0.41063784
Arhgef40,414.0020874,0.255217114,0.128802367,1.932619015,0.053283148,0.248905925
Gm48768,23.35106852,0.255234205,0.186270083,1.161362013,0.24549471,0.494238925
Foxo4,570.0143503,0.25526511,0.171786277,1.41783114,0.15624007,0.399267005
mt-Tp,1360.336862,0.255265385,0.193761434,1.175576987,0.239763956,0.48855594
Platr14,3.886928789,0.255268257,0.154118668,1.74099725,0.081684061,NA
Zfand1,267.5383664,0.255398739,0.127569411,1.95769438,0.050265885,0.24297065
Rad21,2302.341308,0.255510116,0.103378984,2.452770966,0.014176057,0.155495451
Gm35853,4.08866371,0.25552129,0.168493198,1.467735402,0.142176111,NA
Lamc2,53.47805484,0.25553191,0.173314365,1.678387807,0.093271416,0.317062599
Egln1,1926.5214,0.255586782,0.155282225,1.580377852,0.114020361,0.347099355
Use1,1122.399237,0.255747674,0.171796239,1.419993002,0.155609718,0.398573241
Arhgef26,840.3589425,0.255796108,0.130342609,1.940268569,0.052347059,0.247129328
Hist3h2bb-ps,4.083805809,0.255872028,0.166829847,1.774718543,0.075944372,NA
A930012L18Rik,26.5953574,0.256172463,0.190412603,1.463732426,0.143267072,0.383406506
Gm19248,1.171681589,0.256211492,0.11508919,2.378889415,0.017364885,NA
Rps12,2047.106141,0.256262934,0.19298316,1.173229017,0.240703979,0.4893407
AC134446.1,3.006248892,0.256301684,0.15344612,1.217975482,0.22323329,NA
Snx22,96.06802837,0.256351879,0.153181187,1.645035704,0.099962448,0.328430068
Cdh20,312.0554364,0.256477749,0.098768425,2.577821004,0.009942549,0.137393829
Egflam,44.18030915,0.256491739,0.181413298,1.431918228,0.152167225,0.394132361
Cep72,28.92331526,0.256500235,0.183367541,1.326776004,0.18458279,0.430027925
Bach2,147.3764256,0.256592037,0.149738687,1.716165634,0.086131731,0.306202116
Ccrl2,13.61962338,0.256603985,0.193330788,1.116732707,0.264108629,NA
Rapgef3,577.3672677,0.25662642,0.141790661,1.781153191,0.074887428,0.286904655
Cdc37l1,2150.984304,0.256664999,0.110886259,2.299760422,0.021461797,0.178947
Cox7c,3274.877967,0.256669135,0.180043482,1.296384106,0.194843185,0.439149657
Idh2,936.2526768,0.256692386,0.16079589,1.599932885,0.109613473,0.340311101
5830408C22Rik,18.15883014,0.256727667,0.193796604,1.353543242,0.175882145,NA
Pyurf,304.0814094,0.256813212,0.157252147,1.537587757,0.124149443,0.361700654
Gm14097,2.310179229,0.256912935,0.125646524,2.250028278,0.02444715,NA
Klhdc8a,168.6950307,0.256975246,0.162719283,1.544754336,0.122405696,0.359129787
Gm24060,7.546834564,0.257056337,0.184066003,1.424707892,0.154241657,NA
Gm14391,7.975562401,0.257090019,0.184475621,1.198175035,0.230848882,NA
Gstk1,198.7875022,0.257226999,0.172825082,1.419767449,0.155675394,0.398573241
Itgb3bp,80.94276291,0.257273544,0.170438467,1.433769404,0.151638079,0.393495165
Gm37824,27.4546163,0.257300644,0.188796732,1.257645712,0.208519914,0.455477736
Rps15a,2804.740846,0.257322716,0.160257516,1.513030676,0.130271867,0.369274781
Tnfsfm13,4.831178776,0.257377384,0.170344363,0.986664613,0.323807083,NA
Ndufa12,904.6126047,0.257407846,0.192231825,1.049363553,0.294010826,0.541554424
Gm45137,1.815309283,0.257624611,0.125770567,2.672719223,0.00752392,NA
Gm44769,8.053000416,0.257786902,0.189389964,0.911350409,0.362110774,NA
Sox2ot,522.8237688,0.257786919,0.130086335,1.926934649,0.053987775,0.250060246
Ftl1-ps1,59.53277389,0.257790764,0.192969894,1.22897932,0.21907956,0.465763873
Nrk,2.399278047,0.257811782,0.131945205,2.267485218,0.023360601,NA
Ago2,1762.376048,0.257817749,0.118796804,2.176326083,0.029530887,0.201150682
mt-Atp6,8544.245069,0.25784472,0.157136765,1.480726674,0.138679423,0.378397208
Mc5r,3.601662385,0.257852658,0.163558583,1.517035449,0.129257734,NA
Irak2,339.4462822,0.257949276,0.153657629,1.566881634,0.117142361,0.351093684
Nlrp1b,7.473179743,0.258069179,0.190061805,1.187970764,0.234844928,NA
Samd14,1731.872129,0.258123349,0.175913449,1.363132844,0.172840647,0.41806875
9330102E08Rik,520.3597517,0.258160818,0.17143015,1.482660072,0.138164748,0.378052361
Usmg5,3039.897447,0.258193536,0.188715841,1.17086948,0.241651245,0.489922961
Zfp991,36.68263353,0.258273483,0.191624931,1.289353418,0.197275248,0.442346613
Cxcl16,27.36695964,0.258292941,0.192379321,1.473486162,0.140619992,0.380090294
Gnb3,10.31134265,0.258330711,0.171680403,1.1608748,0.245692818,NA
Gm12532,11.75430717,0.258525293,0.191725747,0.997939705,0.318308597,NA
Ms4a14,1.231168692,0.258572917,0.10802396,1.843780318,0.065215162,NA
Evi5,994.9232118,0.258600188,0.091608896,2.803938449,0.005048254,0.111583824
Cldn19,20.97899686,0.258661462,0.194782536,0.935107231,0.34973304,0.590282108
Nedd1,64.50309029,0.258706537,0.180523465,1.293257465,0.195922027,0.440652699
Parp10,51.21071338,0.25870801,0.168275816,1.502679602,0.132921685,0.371303677
Rps3a2,54.12552101,0.258778337,0.186458992,1.265314859,0.205758482,0.452490648
Col4a6,26.58612806,0.258800168,0.194604263,1.231126799,0.218275444,0.465101152
Igf1r,1035.955997,0.258815325,0.078652308,3.302392073,0.00095864,0.060521626
Gm38843,4.257053725,0.25881927,0.154455786,1.687916814,0.091427199,NA
Ctdsp2,2470.942562,0.25882114,0.140200439,1.822953987,0.06831036,0.27396617
Ehhadh,56.99903321,0.258925994,0.177470278,1.428181378,0.153239659,0.3957282
4732491K20Rik,30.86454738,0.258964217,0.187047682,1.502508992,0.132965708,0.371327018
Rpl31-ps11,6.491159388,0.258984117,0.181163165,1.073973106,0.282834735,NA
Csgalnact1,277.3837217,0.258998745,0.138663805,1.811892084,0.070002873,0.277628488
Castor1,66.12754499,0.259035789,0.180662059,1.441229917,0.149519739,0.390941654
2610203C22Rik,15.5958995,0.259134562,0.193001203,1.242991537,0.213870952,NA
Stk17b,108.3762363,0.259135301,0.174642712,1.369563731,0.170823128,0.415585045
Ndp,187.9546891,0.259303592,0.179400159,1.398217739,0.162047692,0.406416037
Dnajb3,22.12464817,0.259316218,0.189612704,1.263291483,0.206484446,0.452938579
Ctnna3,27.13906685,0.259323035,0.194954406,1.183999306,0.236413337,0.485167293
Tln1,1035.980348,0.259406541,0.109508388,2.342737322,0.019142855,0.171643649
Gm45486,1.249896467,0.25947175,0.115090789,2.419104256,0.01555878,NA
Kif18a,17.70788396,0.259613564,0.194675542,1.339770989,0.18031981,NA
Gm48623,191.3236865,0.259700618,0.159035143,1.602974568,0.108940269,0.339844771
Gm11963,5.053559991,0.259782312,0.174927847,1.402769423,0.160685608,NA
Gm4211,10.54463591,0.259868002,0.193844552,1.410743632,0.158320221,NA
Vamp7,867.1862291,0.259896165,0.161321079,1.54249634,0.122953027,0.359804778
Cpeb2,1225.192959,0.259942343,0.121108311,2.137678038,0.032542883,0.208151102
Gcat,31.99519851,0.259961558,0.178375165,1.425850728,0.153911435,0.396365198
Arhgef4,4753.837777,0.260026964,0.148913666,1.717817352,0.085829936,0.305871583
Dip2a,1298.381749,0.26003839,0.081418947,3.191998519,0.001412921,0.071094498
Galnt1,1000.213479,0.260109185,0.118463446,2.167407916,0.030203764,0.202590581
Myrip,1308.050805,0.260200477,0.129352819,1.984320089,0.047220168,0.237618375
Gxylt2,32.78280487,0.260223826,0.185061328,1.490163295,0.136181305,0.375099311
Gm10709,72.92784722,0.260245528,0.187087912,1.29902613,0.193934962,0.438190956
Mro,279.6045807,0.260291736,0.170094948,1.456353188,0.145295009,0.386378846
Htra3,117.9771681,0.260309167,0.175621082,1.421277268,0.155236169,0.398341657
Usp40,247.4181065,0.260332958,0.119239675,2.144365015,0.032003651,0.207124596
Gdpd2,93.93573237,0.260430421,0.184195358,1.274228135,0.202582577,0.448537615
Hspe1,1742.047508,0.260507626,0.175167358,1.319828773,0.186892193,0.432253485
Mib1,3124.62294,0.260587913,0.093321309,2.793024836,0.005221768,0.112461514
Plscr4,106.0033419,0.260593831,0.171569368,1.438336384,0.150338633,0.391979446
P2ry13,168.1806969,0.260625991,0.140562314,1.88465916,0.05947587,0.258429928
Insrr,4.718016504,0.260647022,0.149272737,1.231719474,0.218053893,NA
CT025584.1,1.20100228,0.260676739,0.113190233,1.840130159,0.06574913,NA
Fbxw15,30.54091256,0.260682408,0.182040122,1.278231631,0.201167766,0.447197886
Gm10335,85.04600797,0.260695315,0.187346509,1.184735549,0.236122022,0.484771895
Pld2,390.0916986,0.260729684,0.163076048,1.517313992,0.129187427,0.368111758
D430013B06Rik,7.179203399,0.260785397,0.186940293,1.233577239,0.217360479,NA
Tomm5,626.7805598,0.260823814,0.18034354,1.290646706,0.196826212,0.441845748
Ndufa4,4082.148339,0.260845838,0.182312895,1.261484975,0.20713417,0.453715001
Gm13597,12.91779529,0.260863811,0.193717406,1.18783964,0.234896594,NA
Arhgap28,24.66328047,0.260882011,0.187516744,1.114797037,0.264937406,0.514648867
Fabp7,657.5283865,0.260885121,0.191411994,0.886394717,0.375404865,0.612843974
Gm24166,4.867928352,0.260902846,0.167995429,1.808332086,0.070554831,NA
Gm13502,6.213214851,0.260980037,0.172919309,1.335446316,0.181730315,NA
4931406C07Rik,433.3098912,0.26100037,0.151326833,1.639903392,0.101025255,0.329662084
Tns2,358.4478145,0.261024067,0.140745543,1.832630255,0.066857576,0.271612356
mt-Nd1,168833.075,0.26103758,0.194356542,1.254239144,0.209755096,0.456348368
Cyp39a1,24.81892166,0.261184473,0.183859056,1.35115337,0.176646308,0.421823612
Tango6,92.70331295,0.261291884,0.136280079,1.903079997,0.057030108,0.254016579
Tgfb1i1,168.7877231,0.261311889,0.178556881,1.396344745,0.162610706,0.407001228
Etv4,162.1341335,0.261344346,0.165765173,1.461586912,0.143854443,0.384280858
Helz2,70.38547986,0.261409861,0.171013277,1.42053114,0.15545311,0.398439943
Mt3,8443.821829,0.261428316,0.172711597,1.446544686,0.148024488,0.389770499
Trmt2b,248.8311319,0.261466393,0.149157425,1.681470667,0.092671529,0.316624497
Pard3,363.8377618,0.261574827,0.094314894,2.777181497,0.005483255,0.114180948
Rpl3,11870.04177,0.261583074,0.170535049,1.45075495,0.146848108,0.388573019
Arhgap31,488.5430808,0.261620039,0.121498902,2.161172449,0.030682021,0.203980411
Rpl30-ps3,2.744060456,0.261650644,0.146957734,1.42162138,0.155136195,NA
AC154707.1,80.80762362,0.261772587,0.14186759,1.866884317,0.061917744,0.263267632
Kctd14,96.92947674,0.261803774,0.192140145,1.256432328,0.208959267,0.455787222
Gm6035,3.021480759,0.261819032,0.151762032,1.510458692,0.130926422,NA
Ost4,284.8041938,0.261823256,0.165910338,1.478567429,0.139255963,0.378419809
Rps13,1970.704592,0.261823711,0.179195828,1.35175521,0.176453637,0.421629817
Efcab14,939.9002614,0.261916235,0.103153289,2.524837327,0.011575186,0.145091307
Gm16793,6.711128931,0.261958339,0.186032803,1.819149567,0.068888615,NA
Tmprss6,20.87924004,0.262084356,0.194534235,1.707456202,0.087737292,0.308493712
mt-Nd2,121665.0602,0.262117334,0.193495229,1.254633992,0.209611658,0.456258578
Pts,571.9353101,0.262168476,0.185331414,1.263136486,0.206540134,0.452993334
2610005L07Rik,154.2505652,0.262376151,0.135457154,1.852268088,0.063987336,0.266638014
Vav3,159.0102742,0.262386834,0.123962384,2.087463396,0.036846266,0.216726385
Col12a1,107.0954085,0.26245181,0.166182837,1.616380869,0.106011992,0.33644908
Coch,107.8604173,0.262468687,0.177965793,1.407338972,0.159326898,0.40304675
2410124H12Rik,1.6192581,0.262477458,0.12108262,1.625552237,0.104044943,NA
Xlr,12.87229338,0.26250683,0.182128655,1.294770369,0.195399456,NA
2900052L18Rik,72.06698237,0.262553312,0.175951713,1.441088127,0.149559787,0.390941654
Acnat1,4.741850872,0.262575885,0.13715925,1.546479519,0.121988803,NA
Gm39473,2.042943862,0.262576536,0.131513762,2.174386225,0.029676142,NA
A930027P06Rik,8.342723486,0.262683624,0.192748806,1.259978568,0.207677094,NA
Cdc14a,93.7344839,0.262781719,0.160225467,1.535086729,0.124762526,0.36256695
Ezr,2161.578973,0.262877595,0.175933917,1.415670525,0.156871992,0.39971721
4632415L05Rik,408.8645886,0.262893474,0.088606589,2.966728697,0.003009864,0.095138452
Aim2,40.19124864,0.262970225,0.17778934,1.553528558,0.120296912,0.356180749
Rpl5-ps1,7.766582575,0.263007479,0.188538229,1.075817486,0.28200889,NA
Trim37,5603.693663,0.263067504,0.101750416,2.587358615,0.009671488,0.135626722
Gm48069,6.301737942,0.263102664,0.181463907,1.313106322,0.189147124,NA
Ndufb9,1464.989841,0.263142132,0.181885561,1.311844032,0.189572765,0.434864053
Akt1,3889.15751,0.263184892,0.144607256,1.788988802,0.073616619,0.284280886
Rpl7a-ps7,1.963923752,0.263213818,0.125439071,1.749361373,0.080228573,NA
N4bp2,163.5824864,0.263270724,0.132419601,1.907342881,0.056476201,0.253600533
Tspan32os,10.27794607,0.263309164,0.189930248,1.230310194,0.218580968,NA
6330418K02Rik,14.28928762,0.263371078,0.194540947,1.353381562,0.175933765,NA
Gm38020,89.77414535,0.263416599,0.180929787,1.454105977,0.145916927,0.38713962
Gstm5,2938.179188,0.263426587,0.167017013,1.517962958,0.129023737,0.367930691
Dmd,935.9523299,0.263430975,0.090860348,2.875489351,0.004034018,0.105230606
Cth,67.64140037,0.26344853,0.190948101,1.351810293,0.176436011,0.421629817
4933433G15Rik,3.561391026,0.263510415,0.154733032,1.536118823,0.124509241,NA
Lin52,476.5579462,0.263516444,0.165037548,1.56740476,0.117020112,0.351028076
Ip6k3,13.78693272,0.263569929,0.186887714,1.63221394,0.102634425,NA
Plac8,2.168814217,0.263590499,0.122650995,1.827946715,0.067557549,NA
1110059E24Rik,400.3207195,0.26377243,0.162759829,1.506908593,0.131834088,0.370285762
Dram2,375.9108253,0.263854254,0.147698154,1.714747433,0.086391543,0.306406252
4833418N02Rik,24.52928288,0.263895177,0.186324964,1.332669061,0.182640431,0.428448991
Stxbp4,396.2711207,0.263947057,0.138969625,1.847983651,0.064604708,0.267801804
Tipin,190.7317367,0.263972413,0.147311366,1.751963005,0.079780169,0.295824708
Nhlrc2,161.2948148,0.264050569,0.127591227,2.016622313,0.043734943,0.230528492
Ikzf2,63.55371492,0.264059157,0.166202484,1.699630837,0.089200386,0.310160682
Qser1,291.7811512,0.264069372,0.14084253,1.820914572,0.068619844,0.274580707
Fam173b,149.7603893,0.264127951,0.154655771,1.70296349,0.088574901,0.309389332
Gm33045,5.446271216,0.264141967,0.176467008,1.464976889,0.142927223,NA
Vwc2l,115.4729474,0.26414362,0.171430453,1.680267127,0.092905354,0.316773295
Rack1,3988.715168,0.264143798,0.175338507,1.397825121,0.162165589,0.406541639
Wsb2,6163.61301,0.264148681,0.162030218,1.570371311,0.116328753,0.350090568
Cyyr1,82.27862628,0.264257577,0.190736892,1.244171459,0.213436466,0.45937136
Xrra1,21.48527339,0.264299214,0.194044713,1.275453651,0.202148719,0.448095936
Igf2,47.13273162,0.26431745,0.194008772,1.058108005,0.290006205,0.537671394
Shld2,76.7198681,0.264365257,0.144757395,1.794795358,0.072686311,0.282887258
Uqcc2,1330.727858,0.264408761,0.177481627,1.345512066,0.178459927,0.422945306
Wasf2,444.136054,0.264447037,0.115320355,2.279540852,0.022634934,0.182679049
Gcnt1,53.60710881,0.264513987,0.184426679,1.456656478,0.145211229,0.386344691
Emc8,1360.421679,0.264618941,0.138644104,1.880849769,0.059992358,0.259304214
Fau,4987.680561,0.264639771,0.177139234,1.390285434,0.164442219,0.4091517
Sqor,126.3146022,0.264803216,0.174517353,1.43529392,0.15120336,0.393086075
1700003F12Rik,13.19937636,0.264881722,0.194114907,1.448383702,0.14750977,NA
Zfp825,58.25915497,0.264926445,0.159667005,1.627785715,0.103570331,0.333756805
A730056A06Rik,50.12852135,0.265069836,0.192025412,1.199292127,0.230414375,0.478383205
Apobr,17.93247312,0.265145665,0.194716528,1.358367803,0.174347005,NA
Nup210l,10.27824189,0.265167112,0.188579113,1.011837378,0.311615815,NA
mt-Nd4,121943.6166,0.265175726,0.193258033,1.286285081,0.198343587,0.443460647
Gm26571,2.622601094,0.265290765,0.150835679,1.925408524,0.05417827,NA
Ndufb8,1704.538209,0.265305575,0.1683577,1.448305485,0.147531634,0.389207587
Gvin1,3.967972261,0.265330225,0.17188597,1.517751515,0.129077052,NA
mt-Cytb,199497.2488,0.265365559,0.193679185,1.296622215,0.194761205,0.439132141
Gm45188,10.3292629,0.265394822,0.190237658,1.392488614,0.163774487,NA
Sh3glb1,1389.149989,0.265522878,0.145105748,1.769303655,0.076843214,0.290762267
Traf3ip2,99.7732434,0.265976754,0.149853907,1.713834592,0.086559108,0.306543583
AC161607.1,64.52144196,0.265996338,0.189847133,1.346533037,0.178130673,0.422705721
Cmc4,53.68844974,0.26602208,0.169807893,1.511046222,0.130776675,0.369568816
Gin1,108.6200922,0.266059017,0.149910668,1.728168747,0.083957975,0.302638736
Hemgn,1.477271047,0.266081324,0.108682204,1.971777196,0.048635047,NA
9930014A18Rik,68.2305456,0.266126948,0.175976284,1.471867568,0.141056643,0.380821022
Anks1,701.1079673,0.266142228,0.130657652,2.021999127,0.043176442,0.230050699
1700025G04Rik,2032.805043,0.266197782,0.135656229,1.93519815,0.052965985,0.248057598
Erbb2,71.50477094,0.266310949,0.160124787,1.593883254,0.110962186,0.341884118
Usp43,16.84710148,0.266538915,0.194419374,1.24808659,0.211999349,NA
Vezf1,599.4707381,0.266548672,0.113813528,2.320856513,0.020294589,0.175745659
Nek11,33.68325184,0.266642629,0.184371968,1.236788306,0.216165685,0.462424126
Gm37795,7.518348171,0.266734637,0.178098286,1.492703321,0.135514864,NA
Mid1,64.252259,0.266762368,0.176767524,1.506299488,0.13199031,0.370340925
Gt(ROSA)26Sor,247.5565819,0.266781537,0.187909768,1.2260834,0.220167292,0.466630821
Pabpc4l,6.860048428,0.26682354,0.17553552,1.565396929,0.117489868,NA
Acsl6,3880.903143,0.266986746,0.121767074,2.16617693,0.030297669,0.202629719
Gm11110,7.039044229,0.267052697,0.186945974,1.516178755,0.129474159,NA
Tex9,50.10045906,0.267133665,0.170626328,1.399254784,0.161736593,0.406143128
Prob1,221.3418455,0.2671438,0.179054379,1.393812716,0.163374167,0.407826845
Mut,884.8865804,0.267155213,0.139197699,1.867532188,0.061827306,0.263267632
Rpl10,4338.569331,0.267246586,0.172993956,1.448234742,0.147551411,0.389207587
Mmrn2,59.15048947,0.267253021,0.170669437,1.552166827,0.120622311,0.356504022
Oxld1,90.02491035,0.267254871,0.162416584,1.528635137,0.12635492,0.3640588
Gm33651,2.256416399,0.267258616,0.147204878,1.121067995,0.262258921,NA
